Date,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Adj Close,TSLA_Volume,^IXIC_Open,^IXIC_High,^IXIC_Low,^IXIC_Close,^IXIC_Adj Close,^IXIC_Volume,^GSPC_Open,^GSPC_High,^GSPC_Low,^GSPC_Close,^GSPC_Adj Close,^GSPC_Volume,Automotive sales,Total revenues,Net loss,Cash and cash equivalents,Long-term debt,
1/24/2018,354.579987,354.75,343.519989,345.890015,345.890015,5287500,7474.160156,7486.319824,7376.75,7415.060059,7415.060059,2277010000,2845.419922,2852.969971,2824.810059,2837.540039,2837.540039,4014070000,2561881,3408751,-784627,2665673,8763726,
1/25/2018,348.269989,349.200012,336.399994,337.640015,337.640015,6740300,7457.950195,7458.529785,7388.580078,7411.160156,7411.160156,2061450000,2846.23999,2848.560059,2830.939941,2839.25,2839.25,3835150000,2561881,3408751,-784627,2665673,8763726,
1/26/2018,341.5,344,335.709991,342.850006,342.850006,4539400,7448.330078,7505.77002,7431.220215,7505.77002,7505.77002,2059010000,2847.47998,2872.870117,2846.179932,2872.870117,2872.870117,3443230000,2561881,3408751,-784627,2665673,8763726,
1/29/2018,339.850006,350.850006,338.279999,349.529999,349.529999,4747100,7484.470215,7500.609863,7455.549805,7466.509766,7466.509766,2103380000,2867.22998,2870.620117,2851.47998,2853.530029,2853.530029,3573830000,2561881,3408751,-784627,2665673,8763726,
1/30/2018,345.140015,348.269989,342.170013,345.820007,345.820007,4717700,7388.890137,7433.649902,7373.990234,7402.47998,7402.47998,2163980000,2832.73999,2837.75,2818.27002,2822.429932,2822.429932,3990650000,2561881,3408751,-784627,2665673,8763726,
1/31/2018,347.51001,356.190002,345.190002,354.309998,354.309998,6214100,7443.25,7453.990234,7381.120117,7411.47998,7411.47998,2407540000,2832.409912,2839.26001,2813.040039,2823.810059,2823.810059,4261280000,2561881,3408751,-784627,2665673,8763726,
2/1/2018,351,359.660004,348.630005,349.25,349.25,4197700,7377.169922,7441.089844,7362.279785,7385.859863,7385.859863,2291680000,2816.449951,2835.959961,2812.699951,2821.97998,2821.97998,3938450000,2561881,3408751,-784627,2665673,8763726,
2/2/2018,348.440002,351.950012,340.51001,343.75,343.75,3704800,7347.589844,7364.430176,7238.180176,7240.950195,7240.950195,2587770000,2808.919922,2808.919922,2759.969971,2762.129883,2762.129883,4301130000,2561881,3408751,-784627,2665673,8763726,
2/5/2018,337.970001,344.470001,333,333.130005,333.130005,4464100,7165.959961,7277.359863,6967.529785,6967.529785,6967.529785,3106870000,2741.060059,2763.389893,2638.169922,2648.939941,2648.939941,5283460000,2561881,3408751,-784627,2665673,8763726,
2/6/2018,325.209991,336.220001,323.5,333.970001,333.970001,5088400,6837.560059,7126.549805,6824.819824,7115.879883,7115.879883,3131030000,2614.780029,2701.040039,2593.070068,2695.139893,2695.139893,5891660000,2561881,3408751,-784627,2665673,8763726,
2/7/2018,338.98999,346,335.660004,345,345,6969200,7086.200195,7170.339844,7051.529785,7051.97998,7051.97998,2366970000,2690.949951,2727.669922,2681.330078,2681.659912,2681.659912,4626570000,2561881,3408751,-784627,2665673,8763726,
2/8/2018,343.309998,348.619995,314.600006,315.230011,315.230011,10314600,7067.299805,7073.990234,6776.77002,6777.160156,6777.160156,2707700000,2685.01001,2685.27002,2580.560059,2581,2581,5305440000,2561881,3408751,-784627,2665673,8763726,
2/9/2018,319.929993,320.980011,294.76001,310.420013,310.420013,12933700,6863.339844,6917.009766,6630.669922,6874.490234,6874.490234,3155990000,2601.780029,2638.669922,2532.689941,2619.550049,2619.550049,5680070000,2561881,3408751,-784627,2665673,8763726,
2/12/2018,316.130005,318.079987,306.25,315.730011,315.730011,6227800,6936.680176,7023.620117,6879.689941,6981.959961,6981.959961,2240420000,2636.75,2672.610107,2622.449951,2656,2656,4055790000,2561881,3408751,-784627,2665673,8763726,
2/13/2018,315.019989,324.190002,312.51001,323.660004,323.660004,4560200,6942.160156,7025.680176,6938.160156,7013.509766,7013.509766,1816670000,2646.27002,2668.840088,2637.080078,2662.939941,2662.939941,3472870000,2561881,3408751,-784627,2665673,8763726,
2/14/2018,320.839996,326.170013,318.519989,322.309998,322.309998,3950700,6979.240234,7152.049805,6977.069824,7143.620117,7143.620117,2211460000,2651.209961,2702.100098,2648.870117,2698.629883,2698.629883,4003740000,2561881,3408751,-784627,2665673,8763726,
2/15/2018,324.5,334.119995,322.399994,334.070007,334.070007,5912900,7200.75,7256.930176,7130.390137,7256.430176,7256.430176,2110700000,2713.459961,2731.51001,2689.820068,2731.199951,2731.199951,3684910000,2561881,3408751,-784627,2665673,8763726,
2/16/2018,332.5,343.119995,331.640015,335.48999,335.48999,5642600,7236.509766,7303.259766,7226.379883,7239.470215,7239.470215,2019830000,2727.139893,2754.419922,2725.110107,2732.219971,2732.219971,3637460000,2561881,3408751,-784627,2665673,8763726,
2/20/2018,334.470001,340.839996,331.5,334.769989,334.769989,4009400,7209.029785,7295.950195,7206,7234.310059,7234.310059,1911170000,2722.98999,2737.600098,2706.76001,2716.26001,2716.26001,3627610000,2561881,3408751,-784627,2665673,8763726,
2/21/2018,336.029999,339.690002,333.170013,333.299988,333.299988,3219600,7258.47998,7338.640137,7218.109863,7218.22998,7218.22998,1946010000,2720.530029,2747.75,2701.290039,2701.330078,2701.330078,3779400000,2561881,3408751,-784627,2665673,8763726,
2/22/2018,335.529999,347.440002,334.75,346.170013,346.170013,6969800,7252.459961,7280.930176,7194.839844,7210.089844,7210.089844,1911900000,2710.419922,2731.26001,2697.77002,2703.959961,2703.959961,3701270000,2561881,3408751,-784627,2665673,8763726,
2/23/2018,347.829987,354.98999,347.100006,352.049988,352.049988,5817400,7261.350098,7337.830078,7232.5,7337.390137,7337.390137,1879460000,2715.800049,2747.76001,2713.73999,2747.300049,2747.300049,3189190000,2561881,3408751,-784627,2665673,8763726,
2/26/2018,353.5,359,352.359985,357.420013,357.420013,4340000,7373.299805,7421.850098,7360.25,7421.459961,7421.459961,1866610000,2757.370117,2780.639893,2753.780029,2779.600098,2779.600098,3424650000,2561881,3408751,-784627,2665673,8763726,
2/27/2018,356.25,359.98999,350.01001,350.98999,350.98999,4797400,7416.169922,7438.089844,7330.350098,7330.350098,7330.350098,2155850000,2780.449951,2789.149902,2744.219971,2744.280029,2744.280029,3745080000,2561881,3408751,-784627,2665673,8763726,
2/28/2018,352.570007,355.23999,342.220001,343.059998,343.059998,6069700,7371.410156,7386.799805,7273.009766,7273.009766,7273.009766,2373880000,2753.780029,2761.52002,2713.540039,2713.830078,2713.830078,4230660000,2561881,3408751,-784627,2665673,8763726,
3/1/2018,345.01001,348.670013,330.070007,330.929993,330.929993,6885600,7274.75,7307.850098,7117.660156,7180.560059,7180.560059,2489040000,2715.219971,2730.889893,2659.649902,2677.669922,2677.669922,4503970000,2561881,3408751,-784627,2665673,8763726,
3/2/2018,326.980011,335.220001,322.970001,335.119995,335.119995,5092800,7099.540039,7267.189941,7084.830078,7257.870117,7257.870117,2287320000,2658.889893,2696.25,2647.320068,2691.25,2691.25,3882450000,2561881,3408751,-784627,2665673,8763726,
3/5/2018,332.390015,337.75,329.290009,333.350006,333.350006,3823800,7222.890137,7350.069824,7205.310059,7330.709961,7330.709961,2066350000,2681.060059,2728.090088,2675.75,2720.939941,2720.939941,3710810000,2561881,3408751,-784627,2665673,8763726,
3/6/2018,333.75,336.369995,327.029999,328.200012,328.200012,4285700,7366.609863,7378.029785,7319.680176,7372.009766,7372.009766,2112570000,2730.179932,2732.080078,2711.26001,2728.120117,2728.120117,3370690000,2561881,3408751,-784627,2665673,8763726,
3/7/2018,325.440002,332.5,321.73999,332.299988,332.299988,5007300,7311.740234,7403.790039,7311.740234,7396.649902,7396.649902,2192230000,2710.179932,2730.600098,2701.73999,2726.800049,2726.800049,3393270000,2561881,3408751,-784627,2665673,8763726,
3/8/2018,332.859985,333.299988,326.269989,329.100006,329.100006,3566200,7422.77002,7435.009766,7391.5,7427.950195,7427.950195,2272110000,2732.75,2740.449951,2722.649902,2738.969971,2738.969971,3212320000,2561881,3408751,-784627,2665673,8763726,
3/9/2018,324.100006,328.48999,322.369995,327.170013,327.170013,5506800,7475.97998,7560.810059,7469.029785,7560.810059,7560.810059,2302930000,2752.909912,2786.570068,2751.540039,2786.570068,2786.570068,3364100000,2561881,3408751,-784627,2665673,8763726,
3/12/2018,328.609985,347.209991,326.5,345.51001,345.51001,8264000,7581.040039,7609.100098,7563.439941,7588.319824,7588.319824,2294440000,2790.540039,2796.97998,2779.26001,2783.02002,2783.02002,3185020000,2561881,3408751,-784627,2665673,8763726,
3/13/2018,328.609985,347.209991,326.5,341.839996,341.839996,5965800,7627.52002,7637.27002,7492.97998,7511.009766,7511.009766,2448830000,2792.310059,2801.899902,2758.679932,2765.310059,2765.310059,3301650000,2561881,3408751,-784627,2665673,8763726,
3/14/2018,336.76001,339.809998,323.929993,326.630005,326.630005,7967400,7539.779785,7544.890137,7473.899902,7496.810059,7496.810059,2104450000,2774.060059,2777.110107,2744.379883,2749.47998,2749.47998,3391360000,2561881,3408751,-784627,2665673,8763726,
3/15/2018,329.380005,332.850006,321.100006,325.600006,325.600006,6564800,7509.240234,7525.439941,7463.189941,7481.740234,7481.740234,1991570000,2754.27002,2763.030029,2741.469971,2747.330078,2747.330078,3500330000,2561881,3408751,-784627,2665673,8763726,
3/16/2018,322.929993,327.399994,319.070007,321.350006,321.350006,6117300,7504.370117,7514.209961,7473.680176,7481.990234,7481.990234,3046990000,2750.570068,2761.850098,2749.969971,2752.01001,2752.01001,5372340000,2561881,3408751,-784627,2665673,8763726,
3/19/2018,316.5,320.75,309.670013,313.559998,313.559998,7484300,7419.200195,7421.22998,7285.27002,7344.240234,7344.240234,2327430000,2741.379883,2741.379883,2694.590088,2712.919922,2712.919922,3302130000,2561881,3408751,-784627,2665673,8763726,
3/20/2018,314.869995,316.25,308.76001,310.549988,310.549988,4764300,7353.25,7380.740234,7331.240234,7364.299805,7364.299805,1967690000,2715.050049,2724.219971,2710.050049,2716.939941,2716.939941,3261030000,2561881,3408751,-784627,2665673,8763726,
3/21/2018,310.25,322.440002,310.190002,316.529999,316.529999,5958400,7347.5,7415.660156,7325.350098,7345.290039,7345.290039,1988390000,2714.98999,2739.139893,2709.790039,2711.929932,2711.929932,3415510000,2561881,3408751,-784627,2665673,8763726,
3/22/2018,313.890015,318.820007,308.179993,309.100006,309.100006,4939800,7257.549805,7303.189941,7164.379883,7166.680176,7166.680176,2347160000,2691.360107,2695.679932,2641.590088,2643.689941,2643.689941,3739800000,2561881,3408751,-784627,2665673,8763726,
3/23/2018,311.25,311.25,300.450012,301.540009,301.540009,6654900,7170.680176,7194.310059,6992.669922,6992.669922,6992.669922,2390410000,2646.709961,2657.669922,2585.889893,2588.26001,2588.26001,3815080000,2561881,3408751,-784627,2665673,8763726,
3/26/2018,307.339996,307.589996,291.359985,304.179993,304.179993,8375200,7125.200195,7225.830078,7022.339844,7220.540039,7220.540039,2326060000,2619.350098,2661.360107,2601.810059,2658.550049,2658.550049,3511100000,2561881,3408751,-784627,2665673,8763726,
3/27/2018,304,304.269989,277.179993,279.179993,279.179993,13872000,7255.470215,7255.540039,6963.680176,7008.810059,7008.810059,2325990000,2667.570068,2674.780029,2596.120117,2612.620117,2612.620117,3706350000,2561881,3408751,-784627,2665673,8763726,
3/28/2018,264.579987,268.679993,252.100006,257.779999,257.779999,21001400,6978.299805,7036.089844,6901.069824,6949.22998,6949.22998,2518670000,2611.300049,2632.649902,2593.060059,2605,2605,3864500000,2561881,3408751,-784627,2665673,8763726,
3/29/2018,256.48999,270.959991,248.210007,266.130005,266.130005,15170700,6984.660156,7120.459961,6935.779785,7063.450195,7063.450195,2554500000,2614.409912,2659.070068,2609.719971,2640.870117,2640.870117,3565990000,2561881,3408751,-784627,2665673,8763726,
4/2/2018,256.26001,260.329987,244.589996,252.479996,252.479996,16114000,7016.169922,7044.709961,6805.959961,6870.120117,6870.120117,2394730000,2633.449951,2638.300049,2553.800049,2581.879883,2581.879883,3598520000,3117865,4002231,-742706,2236424,9513390,
4/3/2018,269.820007,273.350006,254.490005,267.529999,267.529999,18844400,6924.350098,6963.709961,6835.22998,6941.279785,6941.279785,2328510000,2592.169922,2619.139893,2575.48999,2614.449951,2614.449951,3392810000,3117865,4002231,-742706,2236424,9513390,
4/4/2018,252.779999,288.369995,252,286.940002,286.940002,19896700,6811.77002,7059.290039,6811.77002,7042.109863,7042.109863,2254070000,2584.040039,2649.860107,2573.610107,2644.689941,2644.689941,3350340000,3117865,4002231,-742706,2236424,9513390,
4/5/2018,289.339996,306.26001,288.200012,305.720001,305.720001,19121100,7099.25,7112.379883,7036.620117,7076.549805,7076.549805,2124660000,2657.360107,2672.080078,2649.580078,2662.840088,2662.840088,3178970000,3117865,4002231,-742706,2236424,9513390,
4/6/2018,301,309.279999,295.5,299.299988,299.299988,13520300,6999.569824,7066.640137,6877.759766,6915.109863,6915.109863,2350540000,2645.820068,2656.879883,2586.27002,2604.469971,2604.469971,3299700000,3117865,4002231,-742706,2236424,9513390,
4/9/2018,300.369995,309.5,289.209991,289.660004,289.660004,10249800,6971.450195,7074.950195,6944.959961,6950.339844,6950.339844,2080900000,2617.179932,2653.550049,2610.790039,2613.159912,2613.159912,3062960000,3117865,4002231,-742706,2236424,9513390,
4/10/2018,298.970001,307.100006,293.679993,304.700012,304.700012,10989800,7060.990234,7117.97998,7014.879883,7094.299805,7094.299805,2238770000,2638.409912,2665.449951,2635.780029,2656.870117,2656.870117,3543930000,3117865,4002231,-742706,2236424,9513390,
4/11/2018,300.73999,308.980011,299.660004,300.929993,300.929993,7482900,7055,7128.540039,7055,7069.029785,7069.029785,1852120000,2643.889893,2661.429932,2639.25,2642.189941,2642.189941,3020760000,3117865,4002231,-742706,2236424,9513390,
4/12/2018,302.320007,303.950012,293.679993,294.079987,294.079987,7608800,7112.02002,7166,7105.089844,7140.25,7140.25,2021110000,2653.830078,2674.719971,2653.830078,2663.98999,2663.98999,3021320000,3117865,4002231,-742706,2236424,9513390,
4/13/2018,303.600006,303.950012,295.980011,300.339996,300.339996,7327200,7179.620117,7183.620117,7078.140137,7106.649902,7106.649902,1743640000,2676.899902,2680.26001,2645.050049,2656.300049,2656.300049,2960910000,3117865,4002231,-742706,2236424,9513390,
4/16/2018,299,299.660004,289.01001,291.209991,291.209991,6338500,7153.870117,7178.509766,7115.850098,7156.279785,7156.279785,1795950000,2670.100098,2686.48999,2665.159912,2677.840088,2677.840088,3019700000,3117865,4002231,-742706,2236424,9513390,
4/17/2018,288.869995,292.170013,282.51001,287.690002,287.690002,7000000,7215.120117,7298.589844,7206.549805,7281.100098,7281.100098,1913230000,2692.73999,2713.340088,2692.050049,2706.389893,2706.389893,3234360000,3117865,4002231,-742706,2236424,9513390,
4/18/2018,291.079987,300.23999,288.160004,293.350006,293.350006,6557700,7292.379883,7319.580078,7259.899902,7295.240234,7295.240234,1893220000,2710.110107,2717.48999,2703.629883,2708.639893,2708.639893,3383410000,3117865,4002231,-742706,2236424,9513390,
4/19/2018,291.079987,301.01001,288.549988,300.079987,300.079987,6090600,7258.609863,7277.450195,7215.169922,7238.060059,7238.060059,1963950000,2701.159912,2702.840088,2681.899902,2693.129883,2693.129883,3349370000,3117865,4002231,-742706,2236424,9513390,
4/20/2018,295.170013,299.980011,289.75,290.23999,290.23999,5627900,7220.640137,7222.990234,7123.490234,7146.129883,7146.129883,1921790000,2692.560059,2693.939941,2660.610107,2670.139893,2670.139893,3388590000,3117865,4002231,-742706,2236424,9513390,
4/23/2018,291.290009,291.619995,282.329987,283.369995,283.369995,4893400,7173.990234,7195.720215,7094.430176,7128.600098,7128.600098,1737370000,2675.399902,2682.860107,2657.98999,2670.290039,2670.290039,3017480000,3117865,4002231,-742706,2236424,9513390,
4/24/2018,285,287.089996,278.459991,283.459991,283.459991,5685300,7160.77002,7171.669922,6961.52002,7007.350098,7007.350098,2149250000,2680.800049,2683.550049,2617.320068,2634.560059,2634.560059,3706740000,3117865,4002231,-742706,2236424,9513390,
4/25/2018,283.5,285.160004,277.25,280.690002,280.690002,4013600,7009.990234,7030.740234,6926.970215,7003.740234,7003.740234,2026690000,2634.919922,2645.300049,2612.669922,2639.399902,2639.399902,3499440000,3117865,4002231,-742706,2236424,9513390,
4/26/2018,278.75,285.790009,276.5,285.480011,285.480011,4356000,7080.490234,7143.939941,7055.660156,7118.680176,7118.680176,2127140000,2651.649902,2676.47998,2647.159912,2666.939941,2666.939941,3665720000,3117865,4002231,-742706,2236424,9513390,
4/27/2018,285.369995,294.470001,283.829987,294.079987,294.079987,4364600,7195.52002,7197.149902,7083.950195,7119.799805,7119.799805,2027530000,2675.469971,2677.350098,2659.01001,2669.909912,2669.909912,3219030000,3117865,4002231,-742706,2236424,9513390,
4/30/2018,293.609985,298.730011,292.5,293.899994,293.899994,4228200,7133.950195,7169.799805,7065.410156,7066.27002,7066.27002,1987020000,2682.51001,2682.870117,2648.040039,2648.050049,2648.050049,3734530000,3117865,4002231,-742706,2236424,9513390,
5/1/2018,293.51001,300.820007,293.220001,299.920013,299.920013,4625600,7053.649902,7133.27002,7036.180176,7130.700195,7130.700195,1929110000,2642.959961,2655.27002,2625.409912,2654.800049,2654.800049,3559850000,3117865,4002231,-742706,2236424,9513390,
5/2/2018,298.570007,306.850006,297.779999,301.149994,301.149994,8970400,7138.450195,7169.459961,7094.720215,7100.899902,7100.899902,2144200000,2654.23999,2660.870117,2631.699951,2635.669922,2635.669922,4010770000,3117865,4002231,-742706,2236424,9513390,
5/3/2018,278.790009,288.040009,275.230011,284.450012,284.450012,17352100,7065.029785,7112.589844,6991.140137,7088.149902,7088.149902,2345740000,2628.080078,2637.139893,2594.620117,2629.72998,2629.72998,3851470000,3117865,4002231,-742706,2236424,9513390,
5/4/2018,283,296.859985,279.519989,294.089996,294.089996,8569400,7065.669922,7228.259766,7057.890137,7209.620117,7209.620117,2022230000,2621.449951,2670.929932,2615.320068,2663.419922,2663.419922,3327220000,3117865,4002231,-742706,2236424,9513390,
5/7/2018,297.5,305.959991,295.170013,302.769989,302.769989,8678200,7241.819824,7291.740234,7235.759766,7265.209961,7265.209961,1939980000,2680.340088,2683.350098,2664.699951,2672.629883,2672.629883,3237960000,3117865,4002231,-742706,2236424,9513390,
5/8/2018,300.799988,307.75,299,301.970001,301.970001,5930000,7255.339844,7278.810059,7224.700195,7266.899902,7266.899902,2054830000,2670.26001,2676.340088,2655.199951,2671.919922,2671.919922,3717570000,3117865,4002231,-742706,2236424,9513390,
5/9/2018,300.410004,307.01001,300.049988,306.850006,306.850006,5727400,7281.529785,7344.799805,7259.049805,7339.910156,7339.910156,2241480000,2678.120117,2701.27002,2674.139893,2697.790039,2697.790039,3909500000,3117865,4002231,-742706,2236424,9513390,
5/10/2018,307.5,312.98999,304.109985,305.019989,305.019989,5651600,7355.899902,7414.149902,7353.629883,7404.970215,7404.970215,2233460000,2705.02002,2726.110107,2704.540039,2723.070068,2723.070068,3333050000,3117865,4002231,-742706,2236424,9513390,
5/11/2018,307.700012,308.880005,299.079987,301.059998,301.059998,4679600,7393.970215,7417.669922,7372.259766,7402.879883,7402.879883,2083030000,2722.699951,2732.860107,2717.449951,2727.719971,2727.719971,2862700000,3117865,4002231,-742706,2236424,9513390,
5/14/2018,303.320007,304.940002,291.619995,291.970001,291.970001,7286800,7429.450195,7458.419922,7401.890137,7411.319824,7411.319824,2075670000,2738.469971,2742.100098,2725.469971,2730.129883,2730.129883,2972660000,3117865,4002231,-742706,2236424,9513390,
5/15/2018,285.01001,286.959991,280.5,284.179993,284.179993,9519200,7361.299805,7363.52002,7320.970215,7351.629883,7351.629883,2114040000,2718.590088,2718.590088,2701.909912,2711.449951,2711.449951,3290680000,3117865,4002231,-742706,2236424,9513390,
5/16/2018,283.829987,288.809998,281.559998,286.480011,286.480011,5674000,7356.220215,7413.319824,7356.160156,7398.299805,7398.299805,2083660000,2712.620117,2727.76001,2712.169922,2722.459961,2722.459961,3202670000,3117865,4002231,-742706,2236424,9513390,
5/17/2018,285.899994,289.190002,283.970001,284.540009,284.540009,4420600,7379.580078,7425.390137,7350.459961,7382.470215,7382.470215,1931700000,2719.709961,2731.959961,2711.360107,2720.129883,2720.129883,3475400000,3117865,4002231,-742706,2236424,9513390,
5/18/2018,284.649994,284.649994,274,276.820007,276.820007,7251900,7364.339844,7381.160156,7343.970215,7354.339844,7354.339844,1966710000,2717.350098,2719.5,2709.179932,2712.969971,2712.969971,3368690000,3117865,4002231,-742706,2236424,9513390,
5/21/2018,281.329987,291.48999,281.299988,284.48999,284.48999,9182600,7406.339844,7431.830078,7368.209961,7394.040039,7394.040039,1949100000,2735.389893,2739.189941,2725.699951,2733.01001,2733.01001,3019890000,3117865,4002231,-742706,2236424,9513390,
5/22/2018,287.76001,288,273.420013,275.01001,275.01001,8945800,7420.850098,7432.529785,7370.330078,7378.459961,7378.459961,1908280000,2738.340088,2742.23999,2721.879883,2724.439941,2724.439941,3366310000,3117865,4002231,-742706,2236424,9513390,
5/23/2018,277.76001,279.910004,274,279.070007,279.070007,5985100,7335.029785,7426.779785,7334.620117,7425.959961,7425.959961,1980450000,2713.97998,2733.330078,2709.540039,2733.290039,2733.290039,3326290000,3117865,4002231,-742706,2236424,9513390,
5/24/2018,278.399994,281.109985,274.890015,277.850006,277.850006,4176700,7421.990234,7435.379883,7357.5,7424.430176,7424.430176,1992460000,2730.939941,2731.969971,2707.379883,2727.76001,2727.76001,3256030000,3117865,4002231,-742706,2236424,9513390,
5/25/2018,277.630005,279.640015,275.609985,278.850006,278.850006,3875100,7422.200195,7452.850098,7415.580078,7433.850098,7433.850098,1757660000,2723.600098,2727.360107,2714.98999,2721.330078,2721.330078,2995260000,3117865,4002231,-742706,2236424,9513390,
5/29/2018,278.51001,286.5,276.149994,283.76001,283.76001,5666600,7398.509766,7435.129883,7354.290039,7396.589844,7396.589844,2087370000,2705.110107,2710.669922,2676.810059,2689.860107,2689.860107,3736890000,3117865,4002231,-742706,2236424,9513390,
5/30/2018,283.290009,295.01001,281.600006,291.720001,291.720001,7489700,7428.410156,7473.810059,7423.669922,7462.450195,7462.450195,2049450000,2702.429932,2729.340088,2702.429932,2724.01001,2724.01001,3561050000,3117865,4002231,-742706,2236424,9513390,
5/31/2018,287.209991,290.369995,282.929993,284.730011,284.730011,5919700,7455.580078,7492.419922,7431.410156,7442.120117,7442.120117,2514610000,2720.97998,2722.5,2700.679932,2705.27002,2705.27002,4235370000,3117865,4002231,-742706,2236424,9513390,
6/1/2018,285.859985,291.950012,283.839996,291.820007,291.820007,5424400,7487.660156,7557.379883,7487.22998,7554.330078,7554.330078,2208600000,2718.699951,2736.929932,2718.699951,2734.620117,2734.620117,3684130000,3117865,4002231,-742706,2236424,9513390,
6/4/2018,294.339996,299,293.549988,296.73999,296.73999,4797800,7570.080078,7607.169922,7561.200195,7606.459961,7606.459961,2142790000,2741.669922,2749.159912,2740.540039,2746.870117,2746.870117,3376510000,3117865,4002231,-742706,2236424,9513390,
6/5/2018,297.700012,297.799988,286.73999,291.130005,291.130005,5995200,7621.359863,7644.47998,7602.379883,7637.859863,7637.859863,2058630000,2748.459961,2752.610107,2739.51001,2748.800049,2748.800049,3517790000,3117865,4002231,-742706,2236424,9513390,
6/6/2018,300.5,322.170013,297.480011,319.5,319.5,18767300,7652.799805,7691.649902,7622.310059,7689.240234,7689.240234,2191750000,2753.25,2772.389893,2748.459961,2772.350098,2772.350098,3651640000,3117865,4002231,-742706,2236424,9513390,
6/7/2018,316.149994,330,313.579987,316.089996,316.089996,14345300,7697.410156,7697.410156,7597.660156,7635.069824,7635.069824,2328280000,2774.840088,2779.899902,2760.159912,2770.370117,2770.370117,3711330000,3117865,4002231,-742706,2236424,9513390,
6/8/2018,319,324.480011,317.149994,317.660004,317.660004,8205200,7607.740234,7653.580078,7595.140137,7645.509766,7645.509766,1941580000,2765.840088,2779.389893,2763.590088,2779.030029,2779.030029,3123210000,3117865,4002231,-742706,2236424,9513390,
6/11/2018,322.51001,334.660004,322.5,332.100006,332.100006,13183500,7647.240234,7677.290039,7642.870117,7659.930176,7659.930176,1942940000,2780.179932,2790.209961,2780.169922,2782,2782,3232330000,3117865,4002231,-742706,2236424,9513390,
6/12/2018,344.700012,354.970001,338,342.769989,342.769989,22347400,7673.870117,7708.25,7669.529785,7703.790039,7703.790039,2006760000,2785.600098,2789.800049,2778.780029,2786.850098,2786.850098,3401010000,3117865,4002231,-742706,2236424,9513390,
6/13/2018,346.709991,347.200012,339.799988,344.779999,344.779999,9469800,7713.899902,7748.959961,7686.649902,7695.700195,7695.700195,2172770000,2787.939941,2791.469971,2774.649902,2775.629883,2775.629883,3779230000,3117865,4002231,-742706,2236424,9513390,
6/14/2018,347.630005,358.75,346.600006,357.720001,357.720001,10981000,7723.529785,7768.600098,7723.529785,7761.040039,7761.040039,2188230000,2783.209961,2789.060059,2776.52002,2782.48999,2782.48999,3526890000,3117865,4002231,-742706,2236424,9513390,
6/15/2018,353.839996,364.670013,351.25,358.170013,358.170013,10848300,7725.029785,7755.720215,7704.339844,7746.379883,7746.379883,3043790000,2777.780029,2782.810059,2761.72998,2779.659912,2779.659912,5428790000,3117865,4002231,-742706,2236424,9513390,
6/18/2018,355.399994,373.730011,354.5,370.829987,370.829987,12073200,7692.959961,7749.359863,7676.830078,7747.029785,7747.029785,2093950000,2765.790039,2774.98999,2757.120117,2773.75,2773.75,3287150000,3117865,4002231,-742706,2236424,9513390,
6/19/2018,365.160004,370,346.25,352.549988,352.549988,12761900,7658.470215,7727.410156,7635.72998,7725.589844,7725.589844,2269000000,2752.01001,2765.050049,2743.189941,2762.590088,2762.590088,3661470000,3117865,4002231,-742706,2236424,9513390,
6/20/2018,358.040009,364.380005,352,362.220001,362.220001,8383700,7764.149902,7806.600098,7755.47998,7781.509766,7781.509766,2305100000,2769.72998,2774.860107,2763.909912,2767.320068,2767.320068,3327600000,3117865,4002231,-742706,2236424,9513390,
6/21/2018,362,366.209991,346.269989,347.51001,347.51001,7967100,7800.299805,7803.450195,7699.200195,7712.950195,7712.950195,2315880000,2769.280029,2769.280029,2744.389893,2749.76001,2749.76001,3300060000,3117865,4002231,-742706,2236424,9513390,
6/22/2018,351.540009,352.25,332,333.630005,333.630005,10266100,7739.689941,7739.709961,7679.120117,7692.819824,7692.819824,3928340000,2760.790039,2764.169922,2752.679932,2754.879883,2754.879883,5450550000,3117865,4002231,-742706,2236424,9513390,
6/25/2018,330.119995,338.470001,327.5,333.01001,333.01001,6931300,7631.120117,7639.72998,7477.72998,7532.009766,7532.009766,2415090000,2742.939941,2742.939941,2698.669922,2717.070068,2717.070068,3655080000,3117865,4002231,-742706,2236424,9513390,
6/26/2018,336.049988,343.549988,325.799988,342,342,7452500,7553.740234,7597.490234,7527,7561.629883,7561.629883,2058640000,2722.120117,2732.909912,2715.600098,2723.060059,2723.060059,3555090000,3117865,4002231,-742706,2236424,9513390,
6/27/2018,345,350.790009,339.5,344.5,344.5,8333700,7586.330078,7610.669922,7444.169922,7445.080078,7445.080078,2306430000,2728.449951,2746.090088,2699.379883,2699.629883,2699.629883,3776090000,3117865,4002231,-742706,2236424,9513390,
6/28/2018,348.660004,357.019989,346.109985,349.929993,349.929993,8398000,7438.109863,7526.069824,7419.560059,7503.680176,7503.680176,2195400000,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,3428140000,3117865,4002231,-742706,2236424,9513390,
6/29/2018,353.329987,353.859985,342.410004,342.950012,342.950012,6492400,7544.129883,7573.589844,7502.950195,7510.299805,7510.299805,2192010000,2727.129883,2743.26001,2718.030029,2718.370117,2718.370117,3565620000,3117865,4002231,-742706,2236424,9513390,
